iteration	clock	beta	gain_01	loss_10	gain_12	loss_21	weights	eweights	nweights	re_norm_w
331	0.113217204809	0.821004331112	0.543924150465	0.127886481608	0.050516172121	0.277673195806	-118.109074299	5.12815020015551e-52	5.08019952142622e-52	1.15459080032415e-53
332	0.497547447681	6.43542528152	0.360814399727	0.104384836745	0.437378705596	0.0974220579327	-351.0798692	3.40431757424138e-153	3.37248556232215e-153	7.66473991436857e-155
333	2.11748528481	0.0562276057899	0.370815697139	0.135990741253	0.462158289712	0.0310352718951	-194.731356263	2.71222983578293e-85	2.68686917815405e-85	6.10652085944104e-87
334	0.106808148324	0.913721263409	0.0946615323239	0.39369651559	0.45567379022	0.055968161866	-84.2680604382	2.55226825430265e-37	2.52840331464286e-37	5.74637116964289e-39
335	2.82666110992	2.78150057793	0.0705723501147	0.747339547354	0.148309086889	0.0337790156418	-33.9742514756	1.77521118268645e-15	1.75861210158015e-15	3.99684568540945e-17
336	0.188345775008	0.563751518726	0.318626038723	0.167686320308	0.209572250217	0.304115390751	-95.2854357583	4.18929566245469e-42	4.15012372665486e-42	9.43209937876108e-44
337	0.33042883873	0.135905399919	0.164588795728	0.354599705136	0.390138525292	0.0906729738429	-205.024136325	9.18816752025071e-90	9.10225372060009e-90	2.06869402740912e-91
338	1.83790540695	4.48565340042	0.288505672096	0.455622758595	0.0440460351696	0.211825534139	-160.084000313	3.02330519779587e-70	2.99503583543677e-70	6.80689962599269e-72
339	0.0638191848993	1.54197430611	0.327553686983	0.0925162492774	0.329510536677	0.250419527063	-169.812935347	1.79994481709068e-74	1.78311446456861e-74	4.05253287401958e-76
340	0.423178553581	1.05980312824	0.157256292486	0.28579174824	0.16038101919	0.396570940084	-106.917117729	3.72019510474238e-47	3.6854094855005e-47	8.37593064886481e-49
341	0.674396276474	0.922249078751	0.408114916829	0.424593524269	0.0508656097603	0.116425949142	-198.878184249	4.28925609803771e-87	4.24914948393378e-87	9.65715791803135e-89
342	0.00910040549934	0.0256625451148	0.137959639733	0.402500672381	0.372628587152	0.0869111007333	-594.359776696	7.53197176532521e-259	7.46154419510578e-259	1.69580549888768e-260
343	0.14036616683	0.764230549335	0.667616945455	0.241207174387	0.0738626090914	0.0173132710662	-280.753206128	1.18716687347873e-122	1.17606629039782e-122	2.67287793272232e-124
344	1.56998729706	0.715604364872	0.789784396963	0.15070861962	0.0174641946678	0.0420427887495	-239.059885002	1.51946628070445e-104	1.50525853782986e-104	3.42104213143152e-106
345	1.91242802143	1.25579464436	0.123378418082	0.390892121098	0.469375164947	0.0163542958741	-296.072339804	2.63934733481482e-129	2.61466816373616e-129	5.94242764485493e-131
346	0.100563958287	1.26506578922	0.21940556965	0.10995371755	0.251554824978	0.419085887822	-297.696385662	5.20214426854866e-130	5.15350170957739e-130	1.17125038854032e-131
347	0.121696360409	0.931456267834	0.425433559492	0.171686162824	0.372147359133	0.0307329185513	-269.47891932	9.35130705957442e-118	9.26386782651549e-118	2.10542450602626e-119
348	0.217565730214	0.0382564105093	0.173548487265	0.187519298681	0.634639129418	0.0042930846358	-234.077841682	2.21495541824993e-102	2.19424451636234e-102	4.98691935536898e-104
349	0.171852961183	2.03616189957	0.923959279677	0.021944369405	0.0280964076978	0.0259999432205	-547.946118559	1.08169369222518e-238	1.07157933428032e-238	2.43540757790983e-240
350	0.0675599649549	0.0206351950765	0.0648357638075	0.204996926582	0.113482309702	0.616684999909	-410.914555578	3.51686701469744e-179	3.48398261120429e-179	7.91814229819159e-181
351	0.174124106765	0.781750023365	0.139095926797	0.0556115944889	0.577689424305	0.227603054409	-230.714890027	6.39552698933728e-101	6.33572572611357e-101	1.43993766502582e-102
352	0.628342270851	2.85627269745	0.667574681873	0.208536837915	0.055683843309	0.0682046369027	-239.362716551	1.12246548640285e-104	1.11196989250984e-104	2.52720430115873e-106
353	0.395211845636	0.500424385071	0.201929988712	0.409615721465	0.0294868427503	0.358967447072	-664.203938087	3.49924860436478e-289	3.46652894150921e-289	7.87847486706641e-291
354	0.388440459967	2.06277155876	0.0921181843687	0.214036065877	0.343981462156	0.349864287598	-222.454496065	2.47354520718193e-97	2.45041636599698e-97	5.56912810453861e-99
355	0.154610753059	1.71552395821	0.10961351377	0.391947667816	0.405845155154	0.0925936632601	-91.5431773331	1.76759675661314e-40	1.75106887406463e-40	3.97970198651055e-42
356	0.03913885355	1.09653258324	0.160242378547	0.184494504497	0.155098090152	0.500165026804	-320.416140295	7.0651001875742e-140	6.99903809187459e-140	1.59069047542605e-141
357	4.14082717896	0.372738540173	0.613179553702	0.325203831906	0.0371555774778	0.0244610369141	-35.1686767557	5.3767236673601e-16	5.32644870677452e-16	1.21055652426694e-17
358	0.000520370143931	0.177543893456	0.147359757629	0.291549162018	0.247763393507	0.313327686846	-233.570910746	3.6772427259518e-102	3.64285873217635e-102	8.27922439130992e-104
359	0.725309550762	2.94587945938	0.483268796047	0.308977249535	0.0263541761056	0.181399778313	-72.0487481029	5.17256835489882e-32	5.1242023449907e-32	1.16459144204335e-33
360	0.253647655249	0.137685239315	0.22481834514	0.361028257966	0.229948518779	0.184204878115	-120.595324277	4.26772169683109e-53	4.22781643976889e-53	9.60867372674751e-55
361	0.18341691792	1.11457800865	0.475996481318	0.106066647146	0.0533424261873	0.364594445349	-89.4847761123	1.38463558177918e-39	1.37168857099603e-39	3.11747402499099e-41
362	0.603211939335	4.93905639648	0.402355274101	0.322618936648	0.233167701262	0.0418580879881	-532.610383724	4.9468564949242e-232	4.90060099981393e-232	1.11377295450317e-233
363	2.16269540787	1.16722929478	0.0741238000126	0.415630646823	0.462634985855	0.0476105673093	-165.518042575	1.31979786628774e-72	1.30745711942895e-72	2.97149345324762e-74
364	0.031140903011	0.362099289894	0.292305417764	0.16661596668	0.131004054879	0.410074560677	-149.260852136	1.51675529873541e-65	1.5025729048503e-65	3.41493842011434e-67
365	0.466439753771	0.764447212219	0.0479402141217	0.219886754151	0.671396431892	0.0607765998354	-56.5040537102	2.91528646398208e-25	2.88802712890371e-25	6.56369802023572e-27
366	0.571242511272	0.118778191507	0.219325631626	0.402789223476	0.282589269806	0.0952958750913	-104.252930457	5.34081516224132e-46	5.29087596350463e-46	1.20247180988742e-47
367	0.343408674002	1.70216870308	0.514797887305	0.0324285220836	0.196115659672	0.256657930939	-379.342782405	1.80968430279277e-165	1.79276288138003e-165	4.07446109404553e-167
368	0.213390558958	1.23825752735	0.38683877985	0.415654133224	0.0471138923308	0.150393194596	-399.115146372	4.68354022206071e-174	4.63974686115312e-174	1.05448792298935e-175
369	0.0578356124461	0.0224071890116	0.359384641147	0.441962363031	0.0998755741983	0.0987774216233	-218.203429582	1.7359394301021e-95	1.71970755883128e-95	3.90842627007112e-97
370	1.91346025467	1.31678652763	0.053474289767	0.584172611738	0.353576768882	0.0087763296134	-101.344374584	9.78987877010976e-45	9.6983386799443e-45	2.20416788180553e-46
371	0.752281367779	1.46931648254	0.0265388754859	0.324006658678	0.556886630365	0.092567835471	-99.1055307651	9.18533140695004e-44	9.09944412632721e-44	2.06805548325619e-45
372	0.355876237154	3.57834076881	0.158463666826	0.529367395659	0.283624937575	0.0285439999404	-356.381630368	1.69630697224587e-155	1.68044568357886e-155	3.81919473540653e-157
373	0.0482516251504	0.111472100019	0.345472633491	0.260480434652	0.131768971992	0.262277959866	-194.495000374	3.43537813709484e-85	3.40325569392606e-85	7.73467203165017e-87
374	1.06256377697	0.459625244141	0.166515549164	0.447436257044	0.385639302553	0.000408891239566	-137.755038728	1.50600631763207e-60	1.49192443190671e-60	3.39073734524253e-62
375	0.107627421618	2.02095174789	0.0330989265987	0.429622303846	0.536908709029	0.000370060526272	-117.801049876	6.97804947159101e-52	6.91280134208824e-52	1.57109121411097e-53
376	0.577031075954	0.435621082783	0.137645502622	0.306943767166	0.0952050920128	0.460205638199	-26.4862163047	3.17148294320414e-12	3.14182804742897e-12	7.14051828961132e-14
377	2.15384912491	0.385863721371	0.083364176149	0.310394769346	0.592230744849	0.0140103096564	-75.3629815395	1.8808447330292e-33	1.86325792725849e-33	4.23467710740568e-35
378	1.86249709129	0.100691989064	0.0264211100627	0.329147890253	0.524246525269	0.120184474415	-124.360734866	9.88323335994784e-55	9.79082035932334e-55	2.22518644530077e-56
379	0.363862365484	0.77449709177	0.11055858703	0.549126619402	0.284488330466	0.0558264631028	-156.523827803	1.06327417660698e-68	1.05333205002065e-68	2.39393647731967e-70
380	0.420774549246	1.48090231419	0.289252029646	0.431021529879	0.225425272953	0.0543011675225	-103.817937948	8.25130031962792e-46	8.17414668034618e-46	1.85776060916959e-47
381	0.84603112936	0.713711857796	0.708954051129	0.156052097574	0.0178208942022	0.117172957094	-65.702074933	2.95142243804796e-29	2.92382521417628e-29	6.64505730494613e-31
382	0.926553308964	2.33011102676	0.465667812173	0.216735198724	0.0898676421932	0.22772934691	-85.2773280647	9.30265591619341e-38	9.2156715947995e-38	2.0944708169999e-39
383	0.206006228924	0.967452049255	0.226575599066	0.24594814424	0.488021304304	0.0394549523896	-296.923013623	1.12733658470785e-129	1.11679544369536e-129	2.53817146294401e-131
384	0.702461898327	0.831062614918	0.013343540147	0.315455232913	0.1090425299	0.56215869704	-209.763156903	8.03708234690158e-92	7.96193174902606e-92	1.80952994296048e-93
385	0.170557588339	0.834940195084	0.136923116383	0.0266810039251	0.567030608949	0.269365270743	-1164.80675173	0	0	0
386	0.0108398012817	1.20653831959	0.170505234792	0.115609220488	0.126650920139	0.58723462458	-232.697371192	8.808373173563e-102	8.72601063430656e-102	1.98318423506968e-103
387	0.00541878165677	1.44792175293	0.684310687429	0.0847157946763	0.182831007943	0.0481425099513	-276.315653131	1.00396032241987e-120	9.94572808989418e-121	2.26039274770323e-122
388	0.538175284863	0.0952508971095	0.2873336786	0.135299943723	0.315607751284	0.261758626392	-121.923547883	1.13072217146503e-53	1.12014937358279e-53	2.54579403086999e-55
389	0.369170039892	0.0695921629667	0.26619357872	0.351623189203	0.0884246107184	0.293758621359	-153.350240332	2.54048592376457e-67	2.51673115458035e-67	5.71984353313718e-69
390	0.728174865246	0.149119183421	0.296272719979	0.369465250009	0.0633129284218	0.27094910159	-107.283012985	2.58023597626897e-47	2.55610952491423e-47	5.80933982935056e-49
391	0.198134273291	1.49305701256	0.090293387391	0.134761236614	0.548048066798	0.226897309197	-136.150319097	7.4945864657084e-60	7.42450846607898e-60	1.68738828774523e-61
392	0.248186349869	0.430239617825	0.256509704325	0.0950393966715	0.331280761773	0.31717013723	-220.792646552	1.30332259756044e-96	1.29113590241365e-96	2.93439977821286e-98
393	0.362236499786	0.305950045586	0.11028822801	0.0988525440624	0.106020673875	0.684838554052	-214.087232454	1.06457500922425e-93	1.0546207192253e-93	2.39686527096659e-95
394	1.35657656193	2.51571393013	0.423352689693	0.0661040489135	0.455284726521	0.0552585348724	-907.244152985	0	0	0
395	0.229886159301	1.51320183277	0.621500475645	0.20500326255	0.166549631363	0.00694663044181	-241.696962298	1.08748418253092e-105	1.07731568070776e-105	2.44844472888128e-107
396	0.955002725124	0.430051505566	0.296868121538	0.40305855613	0.070056589753	0.230016732578	-124.513193144	8.48569193488316e-55	8.40634662090367e-55	1.91053332293266e-56
397	0.109811045229	2.21583938599	0.0170108998368	0.166807055674	0.253968004676	0.562214039813	-147.072455267	1.35308227590304e-64	1.34043030375446e-64	3.04643250853287e-66
398	0.284625947475	0.858654797077	0.181110581893	0.15843686901	0.0945375282647	0.565915020832	-566.077486655	1.44461188564207e-246	1.43110406747893e-246	3.25250924427032e-248
399	0.34522908926	0.21236859262	0.171436284994	0.409379688072	0.411581615994	0.00760241093976	-229.337129962	2.53647116543714e-100	2.51275393618042e-100	5.71080440041006e-102
400	1.68323802948	0.262459218502	0.284216553469	0.623551540042	0.0772350853949	0.0149968210939	-201.356251363	3.59891097652523e-88	3.56525942240237e-88	8.1028623236418e-90
401	1.28657400608	0.319881111383	0.79566933125	0.122072047217	0.0629912067314	0.0192674148012	-114.602366274	1.70964004508022e-50	1.69365408574894e-50	3.84921383124761e-52
402	0.192732840776	0.103442579508	0.264658170712	0.548253192063	0.133943168142	0.0531454690821	-78.4181144062	8.86187459042971e-35	8.77901178711087e-35	1.99522995161611e-36
403	0.99157679081	2.72118616104	0.189752097476	0.657445676377	0.114919825268	0.03788240088	-144.872056941	1.22164509668934e-63	1.2102221255855e-63	2.75050483087614e-65
404	0.0411659181118	0.060672339052	0.246549096677	0.559422619872	0.10237042226	0.0916578611908	-382.129760347	1.11489425596212e-166	1.10446945672688e-166	2.51015785619748e-168
405	0.24631857872	2.54878020287	0.257327437327	0.0654813131889	0.613999554672	0.0631916948116	-626.935483297	5.36363310237501e-273	5.3134805448883e-273	1.20760921474735e-274
406	0.843537211418	0.815198540688	0.185903373958	0.550245560515	0.232449929846	0.031401135681	-192.599423256	2.28672126178489e-84	2.26533931463288e-84	5.14849844234748e-86
407	0.0848718509078	0.0483168251812	0.564239700796	0.055193684124	0.0108885393806	0.3696780757	-153.275914545	2.73650390416783e-67	2.71091627228719e-67	6.16117334610727e-69
408	1.6946208477	0.0781385451555	0.0697474263353	0.190545260164	0.713234594525	0.0264727189761	-45.3130421611	2.11288470275349e-20	2.09312821130543e-20	4.75710957114872e-22
409	0.248580381274	0.504436314106	0.795684479392	0.141692254865	0.00683953508084	0.0557837306622	-479.404752311	6.32763530882956e-209	6.26846886557667e-209	1.42465201490379e-210
410	0.3883266747	0.92388021946	0.185431077774	0.0846395324501	0.729363534634	0.000565855141853	-495.672883453	5.44605289269814e-216	5.39512967040395e-216	1.22616583418272e-217
411	1.61661458015	0.884645998478	0.0284433918181	0.233423577345	0.69950276096	0.0386302698767	-243.551183004	1.70272741305275e-106	1.68680609016631e-106	3.83365020492344e-108
412	0.265945136547	1.33870506287	0.103300795539	0.351533843466	0.214582613194	0.330582747801	-156.364860774	1.24647556673862e-68	1.23482041875898e-68	2.80641004263406e-70
413	2.4251909256	1.18427908421	0.375474316459	0.194257620877	0.417928041601	0.0123400210628	-272.337561431	5.3626545695243e-119	5.31251116179189e-119	1.20738890040725e-120
414	1.03103160858	0.485269844532	0.571314644644	0.230511572111	0.149457212749	0.048716570496	-359.287510936	9.2789012199582e-157	9.19213901643585e-157	2.08912250373543e-158
415	0.720324099064	1.14750504494	0.0489599440862	0.270115658802	0.138099259635	0.542825137477	-196.69362176	3.81175880103215e-86	3.77611701705002e-86	8.58208412965918e-88
416	0.0525260344148	3.79913067818	0.490661768598	0.011364353534	0.0864617789268	0.411512098941	-567.155539565	4.91539873882001e-247	4.86943738890784e-247	1.10669031566088e-248
417	0.751553058624	0.16857804358	0.0414573038198	0.00325389926054	0.749279389056	0.206009407864	-324.598458222	1.07835244542624e-141	1.06826932975112e-141	2.42788484034346e-143
418	0.106863290071	0.526316165924	0.10059749488	0.0843120487827	0.447218893532	0.367871562805	-569.880913542	3.2206525465224e-248	3.19053789123163e-248	7.25122248007192e-250
419	0.0185221619904	0.541384220123	0.0310628587187	0.59854793201	0.0949947754093	0.275394433862	-909.617784253	0	0	0
420	0.673634648323	0.726024985313	0.46088574515	0.349360571279	0.170022064758	0.0197316188134	-102.850196723	2.17173618831146e-45	2.15142940707729e-45	4.88961228881205e-47
421	2.2535970211	2.30528950691	0.804237819004	0.109223589172	0.0351026745651	0.0514359172593	-102.097902361	4.60812613669213e-45	4.5650379338704e-45	1.03750862133419e-46
422	1.8171505928	1.71664381027	0.711205070005	0.0978946755186	0.185923323593	0.00497693088333	-204.997561155	9.43561809147578e-90	9.34739050958807e-90	2.1244069339973e-91
423	0.239198669791	0.0588404498994	0.439015891396	0.115376298813	0.0496892931047	0.395918516687	-111.782284504	2.86847211931781e-49	2.8416505209502e-49	6.45829663852322e-51
424	0.152841717005	1.83700728416	0.159070264222	0.0955014413725	0.167323497267	0.578104797138	-255.997443366	6.69580708329797e-112	6.63319805630909e-112	1.50754501279753e-113
425	0.249273046851	1.3072617054	0.0998248884015	0.388701588002	0.392827562428	0.118645961169	-278.197395346	1.52927746533191e-121	1.51497798314712e-121	3.44313177987983e-123
426	0.749107182026	0.239786893129	0.00336212873555	0.231207581507	0.748782362096	0.0166479276614	-161.61918421	6.51268533665641e-71	6.45178858635579e-71	1.46631558780814e-72
427	1.0691010952	1.83862578869	0.400256107445	0.279404712105	0.106730118043	0.213609062407	-206.685603922	1.7444667475657e-90	1.72815514176213e-90	3.92762532218668e-92
428	0.687435626984	0.98620313406	0.156017955927	0.227280319902	0.393451602601	0.22325012157	-266.377183379	2.07940517864523e-116	2.05996173690161e-116	4.68173122023096e-118
429	0.687182188034	2.31563687325	0.163226489795	0.283667284721	0.122736190935	0.430370034549	-59.012432408	2.37304628603597e-26	2.35085715825496e-26	5.34285717785222e-28
430	0.0956843420863	0.565527617931	0.555168249709	0.275558371343	0.107276234964	0.0619971439835	-313.548893334	6.78462402370251e-137	6.72118451546624e-137	1.52754193533324e-138
431	0.308772087097	0.202164620161	0.469714672953	0.0184614102635	0.406443412301	0.105380504483	-862.735693888	0	0	0
432	0.153131991625	0.297921270132	0.0927256876808	0.523078368799	0.238698671233	0.145497272287	-103.181243673	1.55967892759307e-45	1.54509517706728e-45	3.5115799478802e-47
433	0.795679032803	2.7737057209	0.149132285687	0.30220775024	0.467879141273	0.0807808227998	-150.935482576	2.84205685373585e-66	2.81548225084693e-66	6.39882329737941e-68
434	1.23276734352	0.27458897233	0.266091440559	0.275452677178	0.392643239049	0.0658126432147	-77.2746990768	2.78038263771943e-34	2.75438471850838e-34	6.25996526933725e-36
435	0.08752284199	3.48155736923	0.460120000819	0.0965542783457	0.289190236204	0.154135484631	-299.704539168	6.98316663771582e-131	6.91787066024073e-131	1.5722433318729e-132
436	0.135492578149	1.77696096897	0.37626064699	0.175053721455	0.270983971523	0.177701660032	-498.435833413	3.43674993827425e-217	3.40461466810254e-217	7.73776060932399e-219
437	0.0495055280626	1.08583402634	0.29048447847	0.449154602794	0.058288242329	0.202072676407	-635.45401856	1.07128791020256e-276	1.06127085134045e-276	2.41197920759194e-278
438	0.0699295774102	0.332625240088	0.126999004931	0.110380993988	0.433393603269	0.329226397812	-81.0782230326	6.19805038077836e-36	6.14009561912811e-36	1.39547627707458e-37
439	0.877889811993	0.129706814885	0.0540548620949	0.558456093907	0.276901347917	0.110587696082	-46.8033809887	4.76025118531847e-21	4.715740539891e-21	1.0717592136116e-22
440	0.0767605006695	0.184340760112	0.458428727979	0.0653431423763	0.371496102743	0.104732026901	-711.108974701	1.49065184903126e-309	1.47671353499593e-309	3.35616712499052e-311
441	0.646449863911	0.021741181612	0.0109683826943	0.294434674292	0.342949087782	0.351647855232	-165.914781903	8.87576348611838e-73	8.79277081492339e-73	1.99835700339169e-74
442	0.621688961983	2.67010354996	0.0545537933553	0.0821348419403	0.834827315121	0.0284840495832	-200.42034889	9.17547135237547e-88	9.08967626802044e-88	2.0658355154592e-89
443	0.192088648677	0.896455943584	0.746353896012	0.0741183858252	0.155902372882	0.023625345281	-330.205859272	3.95819689427411e-144	3.92118584346307e-144	8.91178600787064e-146
444	1.50408864021	1.45887124538	0.067304001681	0.163537005252	0.682868293841	0.0862906992267	-288.181920876	7.0511823638791e-126	6.98525040654646e-126	1.58755691057875e-127
445	0.329001843929	1.9091578722	0.094281278623	0.328039427748	0.500166297356	0.0775129962725	-49.137931018	4.61049626352742e-22	4.56738589887619e-22	1.03804224974459e-23
446	2.68295288086	0.053387824446	0.207399372736	0.0974630932212	0.519525823216	0.175611710827	-556.372241277	2.36965814057586e-242	2.3475006935897e-242	5.33522884906753e-244
447	0.151282131672	0.540444433689	0.00612868694197	0.165617407845	0.370715486871	0.457538418342	-97.8163108501	3.33423284474298e-43	3.30305615886079e-43	7.50694581559275e-45
448	0.545819163322	1.52647459507	0.686272343676	0.144843625848	0.0802534029866	0.0886306274897	-172.28988387	1.51193846209184e-75	1.49780110795349e-75	3.40409342716704e-77
449	0.798221707344	0.215472877026	0.0543060221113	0.731454251462	0.127519083961	0.0867206424649	-374.882920928	1.5649340816138e-163	1.55030119286228e-163	3.52341180195973e-165
450	1.13287103176	0.00472933799028	0.798442906615	0.0472798297151	0.146079805396	0.0081974582744	-758.943457669	0	0	0
451	0.135523989797	4.64117002487	0.279629029726	0.100519821727	0.421316458503	0.198534690044	-397.726631994	1.87757972412528e-173	1.86002344776321e-173	4.22732601764367e-175
452	0.0614143274724	0.328607052565	0.188148315277	0.217916118867	0.276953729146	0.316981836709	-250.977757242	1.01350271632759e-109	1.00402597690985e-109	2.28187722024966e-111
453	0.476782619953	0.0918981507421	0.327552102791	0.113235437827	0.330451160931	0.228761298451	-182.395244507	6.17777024895114e-80	6.12000511631874e-80	1.39091025370881e-81
454	0.354513525963	0.266662538052	0.0138145532966	0.253252081228	0.628769478521	0.104163886955	-126.835324773	8.32143659309853e-56	8.24362714581874e-56	1.87355162404972e-57
455	1.01954352856	2.57509374619	0.0131417576915	0.689115695327	0.237103499314	0.0606390476671	-69.7700076017	5.0506894252279e-31	5.00346304211938e-31	1.13715069139077e-32
456	0.121133334935	0.510069429874	0.355930692214	0.0449084717303	0.585473252598	0.0136875834579	-312.954259188	1.22962338555316e-136	1.21812581359887e-136	2.76846775817926e-138
457	0.392461031675	0.783537507057	0.23069237308	0.572089011192	0.0842212414114	0.112997374316	-44.7260152873	3.80030393064206e-20	3.76476925522511e-20	8.55629376187529e-22
458	0.44581258297	0.37384852767	0.681358713502	0.157505556338	0.15878429927	0.00235143088978	-257.290738032	1.83709745506966e-112	1.81991970745614e-112	4.13618115330944e-114
459	0.107418619096	3.73954963684	0.0614582119356	0.565415301319	0.337643183393	0.0354833033517	-222.744524036	1.85081199150657e-97	1.83350600636004e-97	4.16705910536375e-99
460	0.0590218491852	2.50893187523	0.198091008476	0.142541274124	0.214733380279	0.444634337122	-120.913197222	3.10560076383109e-53	3.07656189822154e-53	6.99218613232171e-55
461	0.0375647284091	0.57808983326	0.188911458389	0.137959164019	0.323398912853	0.349730464739	-246.622916579	7.89056653969811e-108	7.81678593531455e-108	1.77654225802604e-109
462	1.45467090607	1.41106724739	0.445850429136	0.217962952451	0.316846650374	0.0193399680391	-115.254653748	8.90471104327713e-51	8.82144769845536e-51	2.00487447692168e-52
463	0.66838145256	0.920804440975	0.0302023953387	0.560258675263	0.397514741024	0.012024188375	-139.797924081	1.95259852877176e-61	1.93434079038929e-61	4.3962290690666e-63
464	0.401649713516	0.130633085966	0.293894743927	0.163737736017	0.218861556765	0.323505963291	-161.539595573	7.0522061875748e-71	6.9862646569966e-71	1.58778742204469e-72
465	0.0438653938472	0.0861865058541	0.309929430423	0.065260988011	0.151027033995	0.473782547571	-250.371384605	1.85852842280938e-109	1.84115028530696e-109	4.18443246660674e-111
466	0.118056349456	0.922052502632	0.495312222929	0.315511816472	0.0678292939204	0.121346666679	-260.565243616	6.95076314109146e-114	6.88577015194466e-114	1.56494776180561e-115
467	0.0183479711413	1.25809657574	0.3051452333	0.0930686977021	0.143902561142	0.457883507856	-164.68126475	3.04730141887234e-72	3.01880768026788e-72	6.86092654606339e-74
468	0.271140933037	5.51563549042	0.368346766287	0.0814785219284	0.147400269592	0.402774442193	-76.6045704815	5.43422628730889e-34	5.38341364948149e-34	1.22350310215489e-35
469	1.58840489388	2.34652876854	0.200544222317	0.430157184329	0.280690657364	0.0886079359896	-49.3107734573	3.87867290862984e-22	3.84240544545529e-22	8.73273964876205e-24
470	0.300724476576	0.0924275442958	0.165760187415	0.223117488246	0.394490985408	0.216631338931	-85.1406149578	1.06654873669891e-37	1.05657599139574e-37	2.40130907135396e-39
471	0.189654067159	2.35754227638	0.280106268291	0.156596452585	0.250039413173	0.313257865951	-181.679650779	1.26360157986082e-79	1.2517862953951e-79	2.8449688531707e-81
472	6.30954933167	0.173218086362	0.337682885381	0.539817225291	0.116291061169	0.00620882816011	-198.226788397	8.22772185216067e-87	8.15078868292648e-87	1.85245197339239e-88
473	0.243500560522	3.05155849457	0.741630283052	0.0809281696266	0.0797245623585	0.0977169849633	-266.470887536	1.89340675812016e-116	1.87570249135361e-116	4.26296020762187e-118
474	0.0408909395337	0.499118208885	0.113380649673	0.631183547118	0.161698897597	0.0937369056128	-350.224299501	8.00938676753987e-153	7.93449513669464e-153	1.80329434924879e-154
475	0.289177834988	0.932475686073	0.48047080102	0.102405775792	0.232221870448	0.184901552741	-166.430411841	5.29993427886108e-73	5.25037733610922e-73	1.19326757638846e-74
476	2.05120062828	0.742900013924	0.11317247126	0.505364949314	0.343176373721	0.0382862057045	-43.1851473692	1.77422528835578e-19	1.75763542583717e-19	3.99462596781178e-21
477	1.19070565701	0.551310241222	0.101942005222	0.200224393639	0.623673457367	0.074160143772	-26.1980840324	4.23054808771995e-12	4.19099042183939e-12	9.5249782314532e-14
478	0.396940410137	1.5378254652	0.164460272757	0.454613214055	0.158424556402	0.222501956786	-34.9324608915	6.80933911438088e-16	6.74566850812161e-16	1.53310647911855e-17
479	0.291149646044	2.12992835045	0.101433993595	0.511494546744	0.139763838973	0.247307620688	-171.234548886	4.34370452518666e-75	4.30308879201725e-75	9.77974725458469e-77
480	0.441202819347	1.20169913769	0.208172586682	0.143624144878	0.391922328124	0.256280940316	-58.5197221539	3.88407451998201e-26	3.84775654913501e-26	8.74490124803415e-28
481	0.0737561434507	1.09248805046	0.450073379876	0.340656988865	0.0799477818469	0.129321849413	-186.488020025	1.03124517536169e-81	1.02160253539116e-81	2.32182394407084e-83
482	1.52653419971	0.471730351448	0.0156755867225	0.586166605687	0.278601456909	0.119556350681	-129.504305335	5.76865781087674e-57	5.71471807693911e-57	1.29879956294071e-58
483	0.566207647324	0.97628903389	0.0262337175646	0.750839006257	0.182667887607	0.0402593885712	-149.802437391	8.82486424155615e-66	8.74234750285695e-66	1.98689715974022e-67
484	1.42313349247	0.904559910297	0.477601753929	0.230736505399	0.291657416721	4.32395136488e-06	-269.683781573	7.61906663231325e-118	7.54782468306378e-118	1.71541470069632e-119
485	1.33752727509	1.03607606888	0.679831449386	0.175089251757	0.06300987467	0.0820694241879	-147.713748881	7.12547675083407e-65	7.058850105136e-65	1.60428411480364e-66
486	0.132870957255	0.58868086338	0.21288651851	0.106960881657	0.27650346994	0.403649129893	-134.632602161	3.4188792693523e-59	3.3869110985577e-59	7.69752522399481e-61
487	0.627211093903	1.44096839428	0.432460341032	0.165974621062	0.318540631719	0.0830244061868	-288.018002076	8.30712943315451e-126	8.22945376472347e-126	1.87033040107352e-127
488	0.251406341791	1.25994968414	0.0146447700923	0.436934006695	0.501429884194	0.0469913390192	-60.1998705392	7.23783004795516e-27	7.17015284471798e-27	1.62958019198137e-28
489	0.598064899445	4.84779787064	0.648471075175	0.0991077593218	0.0816836481641	0.170737517339	-95.3886021302	3.77864790385964e-42	3.74331572274225e-42	8.50753573350515e-44
490	0.924803972244	0.411872625351	0.287881004991	0.318080475694	0.220653662391	0.173384856924	-427.994077663	1.3446639178072e-186	1.33209066136871e-186	3.027478775838e-188
491	1.63043498993	0.812459886074	0.307638253317	0.29810460136	0.330410024644	0.0638471206798	-86.4006326696	3.02525485304546e-38	2.99696726046906e-38	6.8112892283388e-40
492	0.124131031334	0.291725069284	0.527299812383	0.229675726377	0.190134051701	0.0528904095393	-134.560201739	3.67558836933591e-59	3.64121984459305e-59	8.27549964680242e-61
493	0.721446573734	0.444151848555	0.123387717247	0.257150853518	0.523960463814	0.0955009654204	-109.95893929	1.77631260678593e-48	1.75970322683286e-48	3.99932551552925e-50
494	1.57393813133	2.13283610344	0.340502557956	0.502008039899	0.127413530132	0.0300758720134	-79.6288265705	2.6407056074417e-35	2.6160137358586e-35	5.94548576331504e-37
