Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
50000	-20.78086	-20.93612	0.1552598	1.367341	0.269159	0.269159	0.1239172	0.2518931	0.373885	0.2503047	0.123917	0	0.251893	0.373885	0	0.250305	0.123917	0.251893	0.373885	0.250305
50100	-16.95049	-15.93118	-1.019316	2.587754	0.223321	0.223321	0.02561245	0.7155842	0.1763949	0.08240845	0.0256124	0	0.715584	0.176395	0	0.0824085	0.0256124	0.715584	0.176395	0.0824085
50200	-16.46939	-14.29885	-2.170542	3.94726	0.015041	0.015041	0.03837544	0.2379547	0.6859523	0.03771753	0.0383754	0	0.237955	0.685952	0	0.0377175	0.0383754	0.237955	0.685952	0.0377175
50300	-23.12649	-22.7856	-0.3408885	2.09246	0.040188	0.040188	0.2402303	0.2644616	0.3206056	0.1747025	0.24023	0	0.264462	0.320606	0	0.174703	0.24023	0.264462	0.320606	0.174703
50400	-17.27222	-16.31367	-0.9585489	2.731613	0.0186952	0.0186952	0.03315895	0.6148056	0.1573318	0.1947036	0.0331589	0	0.614806	0.157332	0	0.194704	0.0331589	0.614806	0.157332	0.194704
50500	-23.12281	-22.75679	-0.3660153	2.102684	0.0550911	0.0550911	0.1412712	0.4329677	0.1993396	0.2264215	0.141271	0	0.432968	0.19934	0	0.226422	0.141271	0.432968	0.19934	0.226422
50600	-18.3481	-15.92209	-2.426012	3.991224	0.226547	0.226547	0.1195224	0.798099	0.02713577	0.0552428	0.119522	0	0.798099	0.0271358	0	0.0552428	0.119522	0.798099	0.0271358	0.0552428
50700	-18.72777	-16.31537	-2.412395	4.151061	0.0530939	0.0530939	0.03525557	0.101413	0.6875284	0.1758031	0.0352556	0	0.101413	0.687528	0	0.175803	0.0352556	0.101413	0.687528	0.175803
50800	-20.38585	-18.53228	-1.853575	3.225557	0.419778	0.419778	0.08978287	0.6173329	0.2475885	0.04529564	0.0897829	0	0.617333	0.247589	0	0.0452956	0.0897829	0.617333	0.247589	0.0452956
50900	-14.7701	-14.66024	-0.1098622	1.606726	0.294895	0.294895	0.04397008	0.7168169	0.07606308	0.16315	0.0439701	0	0.716817	0.0760631	0	0.16315	0.0439701	0.716817	0.0760631	0.16315
51000	-18.42245	-16.4138	-2.008649	3.139003	0.661406	0.661406	0.1068766	0.2398638	0.5262973	0.1269622	0.106877	0	0.239864	0.526297	0	0.126962	0.106877	0.239864	0.526297	0.126962
51100	-15.20185	-14.2848	-0.9170509	1.676137	1.03267	1.03267	0.138949	0.2997951	0.4908684	0.07038751	0.138949	0	0.299795	0.490868	0	0.0703875	0.138949	0.299795	0.490868	0.0703875
51200	-21.34324	-20.95866	-0.3845829	0.6317819	1.54456	1.54456	0.01668584	0.5795403	0.328874	0.07489982	0.0166858	0	0.57954	0.328874	0	0.0748998	0.0166858	0.57954	0.328874	0.0748998
51300	-24.47872	-24.32933	-0.1493885	1.848249	0.0928994	0.0928994	0.2866575	0.4541963	0.2119973	0.04714891	0.286657	0	0.454196	0.211997	0	0.0471489	0.286657	0.454196	0.211997	0.0471489
51400	-15.94577	-15.28129	-0.6644727	1.717995	0.738237	0.738237	0.1957176	0.2380371	0.4323443	0.133901	0.195718	0	0.238037	0.432344	0	0.133901	0.195718	0.238037	0.432344	0.133901
51500	-17.52249	-16.18302	-1.339477	3.075306	0.0559299	0.0559299	0.04516428	0.6667688	0.2449433	0.04312358	0.0451643	0	0.666769	0.244943	0	0.0431236	0.0451643	0.666769	0.244943	0.0431236
51600	-24.7485	-24.27326	-0.4752448	1.878257	0.388747	0.388747	0.0414091	0.5089593	0.3137607	0.1358709	0.0414091	0	0.508959	0.313761	0	0.135871	0.0414091	0.508959	0.313761	0.135871
51700	-19.66986	-19.61476	-0.05509568	1.443666	0.40319	0.40319	0.03985776	0.7093127	0.1367135	0.1141161	0.0398578	0	0.709313	0.136714	0	0.114116	0.0398578	0.709313	0.136714	0.114116
51800	-21.85581	-19.85645	-1.999356	2.318721	1.47239	1.47239	0.01164339	0.3756129	0.4108418	0.2019019	0.0116434	0	0.375613	0.410842	0	0.201902	0.0116434	0.375613	0.410842	0.201902
51900	-21.41706	-21.68767	0.2706091	1.034994	0.486157	0.486157	0.372762	0.3087942	0.250399	0.06804487	0.372762	0	0.308794	0.250399	0	0.0680449	0.372762	0.308794	0.250399	0.0680449
52000	-18.10149	-17.54094	-0.5605488	2.047651	0.304658	0.304658	0.1271821	0.5704125	0.1220297	0.1803757	0.127182	0	0.570413	0.12203	0	0.180376	0.127182	0.570413	0.12203	0.180376
52100	-15.69667	-16.12143	0.4247662	1.264995	0.101998	0.101998	0.0874949	0.3075935	0.56644	0.03847156	0.0874949	0	0.307593	0.56644	0	0.0384716	0.0874949	0.307593	0.56644	0.0384716
52200	-19.74442	-18.41008	-1.334345	3.07865	0.0474549	0.0474549	0.1260589	0.5354844	0.1770609	0.1613958	0.126059	0	0.535484	0.177061	0	0.161396	0.126059	0.535484	0.177061	0.161396
52300	-21.9145	-22.64611	0.7316073	1.043957	0.0161955	0.0161955	0.2612761	0.3151122	0.2396163	0.1839954	0.261276	0	0.315112	0.239616	0	0.183995	0.261276	0.315112	0.239616	0.183995
52400	-18.41263	-17.78268	-0.6299472	1.376493	1.04521	1.04521	0.1152071	0.3872887	0.2698705	0.2276336	0.115207	0	0.387289	0.269871	0	0.227634	0.115207	0.387289	0.269871	0.227634
52500	-19.55571	-19.77001	0.2143014	1.171347	0.406111	0.406111	0.2846227	0.522287	0.1345875	0.05850285	0.284623	0	0.522287	0.134587	0	0.0585028	0.284623	0.522287	0.134587	0.0585028
52600	-15.37206	-16.35173	0.979666	0.7208036	0.0912898	0.0912898	0.1650801	0.2665334	0.4689889	0.09939759	0.16508	0	0.266533	0.468989	0	0.0993976	0.16508	0.266533	0.468989	0.0993976
52700	-18.87792	-17.73952	-1.138399	2.508615	0.421544	0.421544	0.09386783	0.6957676	0.07998452	0.1303801	0.0938678	0	0.695768	0.0799845	0	0.13038	0.0938678	0.695768	0.0799845	0.13038
52800	-17.73472	-18.08809	0.3533656	0.7523591	0.686035	0.686035	0.2917279	0.2616091	0.2618051	0.1848579	0.291728	0	0.261609	0.261805	0	0.184858	0.291728	0.261609	0.261805	0.184858
52900	-17.87225	-16.33372	-1.538534	2.577274	0.753019	0.753019	0.02785833	0.5844774	0.2687171	0.1189471	0.0278583	0	0.584477	0.268717	0	0.118947	0.0278583	0.584477	0.268717	0.118947
53000	-15.61286	-15.86696	0.254104	1.4996	0.0380552	0.0380552	0.1532539	0.3280839	0.4250818	0.09358043	0.153254	0	0.328084	0.425082	0	0.0935804	0.153254	0.328084	0.425082	0.0935804
53100	-15.65589	-14.7583	-0.8975835	2.614771	0.0745723	0.0745723	0.1306713	0.3767702	0.4454104	0.04714809	0.130671	0	0.37677	0.44541	0	0.0471481	0.130671	0.37677	0.44541	0.0471481
53200	-20.5495	-19.94538	-0.6041276	1.766862	0.629025	0.629025	0.222465	0.6041825	0.1166094	0.05674305	0.222465	0	0.604183	0.116609	0	0.0567431	0.222465	0.604183	0.116609	0.0567431
53300	-14.67259	-14.99281	0.320218	1.408395	0.0631463	0.0631463	0.1745325	0.4270329	0.3641657	0.03426882	0.174533	0	0.427033	0.364166	0	0.0342688	0.174533	0.427033	0.364166	0.0342688
53400	-16.88628	-15.17608	-1.710202	2.799054	0.702907	0.702907	0.1425225	0.5430623	0.2689587	0.04545651	0.142523	0	0.543062	0.268959	0	0.0454565	0.142523	0.543062	0.268959	0.0454565
53500	-17.96897	-16.91918	-1.049793	2.275943	0.565609	0.565609	0.1222133	0.435753	0.3890881	0.0529456	0.122213	0	0.435753	0.389088	0	0.0529456	0.122213	0.435753	0.389088	0.0529456
53600	-22.29796	-21.01326	-1.284697	1.665512	1.41094	1.41094	0.116001	0.5117895	0.2715714	0.1006381	0.116001	0	0.51179	0.271571	0	0.100638	0.116001	0.51179	0.271571	0.100638
53700	-19.16505	-17.33441	-1.83064	3.201979	0.420421	0.420421	0.08059774	0.7929179	0.1165477	0.009936612	0.0805977	0	0.792918	0.116548	0	0.00993661	0.0805977	0.792918	0.116548	0.00993661
53800	-21.61913	-20.75061	-0.8685145	1.501552	1.15872	1.15872	0.3406124	0.4641777	0.1015183	0.09369154	0.340612	0	0.464178	0.101518	0	0.0936915	0.340612	0.464178	0.101518	0.0936915
53900	-20.63841	-18.34964	-2.288769	3.756609	0.323919	0.323919	0.05616875	0.449407	0.3938731	0.1005511	0.0561688	0	0.449407	0.393873	0	0.100551	0.0561688	0.449407	0.393873	0.100551
54000	-21.17977	-20.58145	-0.5983205	2.143148	0.246932	0.246932	0.03659339	0.180633	0.6225984	0.1601753	0.0365934	0	0.180633	0.622598	0	0.160175	0.0365934	0.180633	0.622598	0.160175
54100	-17.88803	-15.78388	-2.104147	3.252849	0.643057	0.643057	0.0544298	0.4897204	0.3403023	0.1155475	0.0544298	0	0.48972	0.340302	0	0.115547	0.0544298	0.48972	0.340302	0.115547
54200	-22.59061	-19.71741	-2.873208	4.29162	0.373348	0.373348	0.07691139	0.4512739	0.3211837	0.150631	0.0769114	0	0.451274	0.321184	0	0.150631	0.0769114	0.451274	0.321184	0.150631
54300	-16.29816	-16.68065	0.3824905	1.087798	0.321471	0.321471	0.1794573	0.2254532	0.3954884	0.1996011	0.179457	0	0.225453	0.395488	0	0.199601	0.179457	0.225453	0.395488	0.199601
54400	-19.43114	-18.53365	-0.897494	2.327353	0.3619	0.3619	0.1810986	0.3974684	0.3447668	0.07666617	0.181099	0	0.397468	0.344767	0	0.0766662	0.181099	0.397468	0.344767	0.0766662
54500	-15.32266	-13.81572	-1.506939	2.699331	0.599368	0.599368	0.03743261	0.2524615	0.6105129	0.09959292	0.0374326	0	0.252462	0.610513	0	0.0995929	0.0374326	0.252462	0.610513	0.0995929
54600	-21.4879	-20.64628	-0.8416125	2.326959	0.306413	0.306413	0.1723182	0.43329	0.3088167	0.08557516	0.172318	0	0.43329	0.308817	0	0.0855752	0.172318	0.43329	0.308817	0.0855752
54700	-21.96514	-20.53093	-1.434203	2.338631	0.887331	0.887331	0.06023404	0.2711498	0.2016087	0.4670075	0.060234	0	0.27115	0.201609	0	0.467007	0.060234	0.27115	0.201609	0.467007
54800	-15.11456	-15.32496	0.2104007	1.258763	0.322596	0.322596	0.1207217	0.125715	0.7032172	0.05034602	0.120722	0	0.125715	0.703217	0	0.050346	0.120722	0.125715	0.703217	0.050346
54900	-20.69465	-19.59537	-1.099281	1.859688	1.03135	1.03135	0.1509919	0.2834921	0.4918233	0.07369271	0.150992	0	0.283492	0.491823	0	0.0736927	0.150992	0.283492	0.491823	0.0736927
55000	-16.40074	-16.27311	-0.1276282	1.841062	0.0783253	0.0783253	0.04689518	0.4806497	0.4140476	0.05840751	0.0468952	0	0.48065	0.414048	0	0.0584075	0.0468952	0.48065	0.414048	0.0584075
55100	-19.67735	-20.10459	0.4272422	1.310589	0.0539284	0.0539284	0.2151957	0.2656946	0.4241084	0.09500129	0.215196	0	0.265695	0.424108	0	0.0950013	0.215196	0.265695	0.424108	0.0950013
55200	-16.27177	-16.25244	-0.01933737	1.662925	0.148172	0.148172	0.1339206	0.4114059	0.3952025	0.05947099	0.133921	0	0.411406	0.395202	0	0.059471	0.133921	0.411406	0.395202	0.059471
55300	-17.16193	-12.97883	-4.183102	5.462554	0.512307	0.512307	0.0949042	0.7337933	0.1046915	0.06661106	0.0949042	0	0.733793	0.104691	0	0.0666111	0.0949042	0.733793	0.104691	0.0666111
55400	-18.33517	-17.2208	-1.11437	2.859816	0.0463129	0.0463129	0.1346179	0.4196716	0.3638265	0.08188398	0.134618	0	0.419672	0.363826	0	0.081884	0.134618	0.419672	0.363826	0.081884
55500	-23.89621	-22.13502	-1.761193	2.360385	1.19257	1.19257	0.4185458	0.306483	0.1839009	0.09107031	0.418546	0	0.306483	0.183901	0	0.0910703	0.418546	0.306483	0.183901	0.0910703
55600	-28.02504	-26.84918	-1.175861	1.002471	1.96515	1.96515	0.1206225	0.603308	0.1634311	0.1126384	0.120623	0	0.603308	0.163431	0	0.112638	0.120623	0.603308	0.163431	0.112638
55700	-22.71367	-22.24855	-0.4651189	1.467263	0.789616	0.789616	0.2169415	0.5562078	0.05987104	0.1669797	0.216941	0	0.556208	0.059871	0	0.16698	0.216941	0.556208	0.059871	0.16698
55800	-20.89796	-21.60768	0.709718	1.072986	0.0090556	0.0090556	0.004019749	0.3238189	0.405343	0.2668183	0.00401975	0	0.323819	0.405343	0	0.266818	0.00401975	0.323819	0.405343	0.266818
55900	-21.47759	-19.4627	-2.014887	2.494152	1.31249	1.31249	0.1370409	0.4110468	0.1438093	0.3081031	0.137041	0	0.411047	0.143809	0	0.308103	0.137041	0.411047	0.143809	0.308103
56000	-20.02536	-20.61165	0.5862812	0.8391221	0.366356	0.366356	0.07950912	0.2314214	0.5842239	0.1048456	0.0795091	0	0.231421	0.584224	0	0.104846	0.0795091	0.231421	0.584224	0.104846
56100	-18.64583	-15.41843	-3.227397	3.786575	1.23258	1.23258	0.01118187	0.4334135	0.4479174	0.1074872	0.0111819	0	0.433414	0.447917	0	0.107487	0.0111819	0.433414	0.447917	0.107487
56200	-19.77329	-18.3954	-1.377889	2.178034	0.991615	0.991615	0.2186209	0.536703	0.09633309	0.1483429	0.218621	0	0.536703	0.0963331	0	0.148343	0.218621	0.536703	0.0963331	0.148343
56300	-18.24604	-15.18576	-3.060281	4.344753	0.507288	0.507288	0.1106846	0.807024	0.03416001	0.04813135	0.110685	0	0.807024	0.03416	0	0.0481314	0.110685	0.807024	0.03416	0.0481314
56400	-21.88936	-21.48407	-0.4052893	0.8588992	1.33815	1.33815	0.1836653	0.3777059	0.1429331	0.2956958	0.183665	0	0.377706	0.142933	0	0.295696	0.183665	0.377706	0.142933	0.295696
56500	-16.60504	-15.39213	-1.212913	2.435815	0.568857	0.568857	0.1262471	0.3564751	0.4530055	0.06427226	0.126247	0	0.356475	0.453006	0	0.0642723	0.126247	0.356475	0.453006	0.0642723
56600	-21.28598	-18.28839	-2.997588	3.262888	1.52646	1.52646	0.08692786	0.6481035	0.1876397	0.07732892	0.0869279	0	0.648104	0.18764	0	0.0773289	0.0869279	0.648104	0.18764	0.0773289
56700	-21.25895	-19.15152	-2.107428	3.741841	0.157347	0.157347	0.0477341	0.6275211	0.2614535	0.06329127	0.0477341	0	0.627521	0.261454	0	0.0632913	0.0477341	0.627521	0.261454	0.0632913
56800	-17.65798	-18.00091	0.3429349	1.198848	0.249976	0.249976	0.1096242	0.428471	0.3408449	0.1210599	0.109624	0	0.428471	0.340845	0	0.12106	0.109624	0.428471	0.340845	0.12106
56900	-20.12728	-19.11046	-1.016815	2.070441	0.738134	0.738134	0.4107706	0.2927581	0.2606186	0.03585261	0.410771	0	0.292758	0.260619	0	0.0358526	0.410771	0.292758	0.260619	0.0358526
57000	-14.45506	-13.7969	-0.6581558	2.196128	0.253788	0.253788	0.05229843	0.7263977	0.1057238	0.1155801	0.0522984	0	0.726398	0.105724	0	0.11558	0.0522984	0.726398	0.105724	0.11558
57100	-23.95664	-21.53082	-2.425824	2.704067	1.51352	1.51352	0.1471928	0.7178478	0.07617209	0.05878739	0.147193	0	0.717848	0.0761721	0	0.0587874	0.147193	0.717848	0.0761721	0.0587874
57200	-18.7427	-19.16777	0.4250693	0.8270437	0.539647	0.539647	0.1621283	0.09497219	0.722519	0.02038048	0.162128	0	0.0949722	0.722519	0	0.0203805	0.162128	0.0949722	0.722519	0.0203805
57300	-16.73149	-17.68253	0.951044	0.8155724	0.025143	0.025143	0.1610811	0.5757819	0.08298327	0.1801537	0.161081	0	0.575782	0.0829833	0	0.180154	0.161081	0.575782	0.0829833	0.180154
57400	-21.30807	-20.76347	-0.5445987	2.297009	0.0393497	0.0393497	0.212343	0.5896459	0.1533647	0.04464651	0.212343	0	0.589646	0.153365	0	0.0446465	0.212343	0.589646	0.153365	0.0446465
57500	-18.57332	-18.29311	-0.2802147	1.766364	0.30561	0.30561	0.2445231	0.286422	0.2420446	0.2270104	0.244523	0	0.286422	0.242045	0	0.22701	0.244523	0.286422	0.242045	0.22701
57600	-19.11431	-17.7932	-1.321107	2.251268	0.861599	0.861599	0.0250006	0.3063091	0.6157032	0.05298711	0.0250006	0	0.306309	0.615703	0	0.0529871	0.0250006	0.306309	0.615703	0.0529871
57700	-19.79139	-18.30792	-1.483468	2.655348	0.61988	0.61988	0.1583622	0.319953	0.4974517	0.02423312	0.158362	0	0.319953	0.497452	0	0.0242331	0.158362	0.319953	0.497452	0.0242331
57800	-19.63763	-19.71525	0.07761797	1.464097	0.250045	0.250045	0.1659707	0.3017038	0.2964763	0.2358491	0.165971	0	0.301704	0.296476	0	0.235849	0.165971	0.301704	0.296476	0.235849
57900	-23.60675	-22.89709	-0.7096645	1.672747	0.828677	0.828677	0.06356267	0.6626077	0.1027603	0.1710693	0.0635627	0	0.662608	0.10276	0	0.171069	0.0635627	0.662608	0.10276	0.171069
58000	-21.10851	-19.0258	-2.082706	2.578932	1.29553	1.29553	0.0676053	0.5916207	0.1824447	0.1583293	0.0676053	0	0.591621	0.182445	0	0.158329	0.0676053	0.591621	0.182445	0.158329
58100	-17.77551	-16.30558	-1.469922	2.757949	0.503732	0.503732	0.02304781	0.3522268	0.6045922	0.02013318	0.0230478	0	0.352227	0.604592	0	0.0201332	0.0230478	0.352227	0.604592	0.0201332
58200	-19.31386	-19.85696	0.5430975	1.131232	0.11743	0.11743	0.2021446	0.07816973	0.5197783	0.1999074	0.202145	0	0.0781697	0.519778	0	0.199907	0.202145	0.0781697	0.519778	0.199907
58300	-16.52668	-15.8717	-0.6549776	2.004254	0.442483	0.442483	0.01874274	0.653868	0.2510388	0.07635049	0.0187427	0	0.653868	0.251039	0	0.0763505	0.0187427	0.653868	0.251039	0.0763505
58400	-17.10841	-17.44318	0.334772	0.9466991	0.510288	0.510288	0.1540165	0.536807	0.1650466	0.14413	0.154016	0	0.536807	0.165047	0	0.14413	0.154016	0.536807	0.165047	0.14413
58500	-14.44936	-13.43778	-1.011577	1.831325	0.972012	0.972012	0.09171345	0.1813596	0.6136015	0.1133255	0.0917135	0	0.18136	0.613601	0	0.113325	0.0917135	0.18136	0.613601	0.113325
58600	-15.45326	-14.26546	-1.187796	2.035848	0.943708	0.943708	0.06565429	0.5311889	0.3403438	0.06281297	0.0656543	0	0.531189	0.340344	0	0.062813	0.0656543	0.531189	0.340344	0.062813
58700	-18.24549	-14.57196	-3.673527	5.013318	0.451969	0.451969	0.08916004	0.6373688	0.1967523	0.07671888	0.08916	0	0.637369	0.196752	0	0.0767189	0.08916	0.637369	0.196752	0.0767189
58800	-22.75315	-21.37072	-1.382432	2.147291	1.0269	1.0269	0.160113	0.5517508	0.09203698	0.1960992	0.160113	0	0.551751	0.092037	0	0.196099	0.160113	0.551751	0.092037	0.196099
58900	-19.14481	-19.02787	-0.1169357	0.7638267	1.14487	1.14487	0.1273464	0.3125336	0.3066724	0.2534476	0.127346	0	0.312534	0.306672	0	0.253448	0.127346	0.312534	0.306672	0.253448
59000	-25.82594	-25.58555	-0.240392	1.529931	0.50222	0.50222	0.3037795	0.4667393	0.04554311	0.1839381	0.303779	0	0.466739	0.0455431	0	0.183938	0.303779	0.466739	0.0455431	0.183938
59100	-17.0891	-15.60207	-1.487024	2.924393	0.35439	0.35439	0.107896	0.7409561	0.03101563	0.1201322	0.107896	0	0.740956	0.0310156	0	0.120132	0.107896	0.740956	0.0310156	0.120132
59200	-17.04243	-15.05544	-1.986988	2.915975	0.862772	0.862772	0.1985428	0.6024669	0.05139544	0.1475949	0.198543	0	0.602467	0.0513954	0	0.147595	0.198543	0.602467	0.0513954	0.147595
59300	-16.80686	-15.95712	-0.849739	1.92205	0.719448	0.719448	0.2357139	0.4942043	0.236932	0.03314975	0.235714	0	0.494204	0.236932	0	0.0331498	0.235714	0.494204	0.236932	0.0331498
59400	-19.00539	-16.92403	-2.081355	2.349227	1.52389	1.52389	0.05791836	0.8253868	0.03767227	0.07902253	0.0579184	0	0.825387	0.0376723	0	0.0790225	0.0579184	0.825387	0.0376723	0.0790225
59500	-21.00231	-17.36365	-3.638658	5.296256	0.134162	0.134162	0.09345916	0.3193563	0.5276754	0.05950909	0.0934592	0	0.319356	0.527675	0	0.0595091	0.0934592	0.319356	0.527675	0.0595091
59600	-18.892	-19.14181	0.2498105	1.300016	0.241933	0.241933	0.2343853	0.4737928	0.1191291	0.1726928	0.234385	0	0.473793	0.119129	0	0.172693	0.234385	0.473793	0.119129	0.172693
59700	-17.93334	-18.61717	0.6838286	0.6042461	0.503685	0.503685	0.02531997	0.4278617	0.3148267	0.2319916	0.02532	0	0.427862	0.314827	0	0.231992	0.02532	0.427862	0.314827	0.231992
59800	-20.92599	-20.09097	-0.8350236	2.453476	0.173307	0.173307	0.2254379	0.5068443	0.194247	0.07347077	0.225438	0	0.506844	0.194247	0	0.0734708	0.225438	0.506844	0.194247	0.0734708
59900	-15.14196	-12.54153	-2.600429	4.369113	0.0230755	0.0230755	0.02204167	0.4734694	0.4817865	0.02270244	0.0220417	0	0.473469	0.481786	0	0.0227024	0.0220417	0.473469	0.481786	0.0227024
60000	-17.86782	-16.53042	-1.337408	3.056455	0.0727121	0.0727121	0.1853815	0.2907426	0.485306	0.03856981	0.185382	0	0.290743	0.485306	0	0.0385698	0.185382	0.290743	0.485306	0.0385698
60100	-19.36192	-17.89464	-1.467279	2.898373	0.360665	0.360665	0.1116199	0.7794016	0.07046101	0.0385175	0.11162	0	0.779402	0.070461	0	0.0385175	0.11162	0.779402	0.070461	0.0385175
60200	-19.07448	-19.1101	0.03561558	1.042955	0.713189	0.713189	0.2777167	0.51224	0.08217625	0.1278671	0.277717	0	0.51224	0.0821762	0	0.127867	0.277717	0.51224	0.0821762	0.127867
60300	-18.95132	-17.50623	-1.445091	2.835292	0.401558	0.401558	0.06093825	0.5099649	0.3734042	0.05569268	0.0609383	0	0.509965	0.373404	0	0.0556927	0.0609383	0.509965	0.373404	0.0556927
60400	-20.79085	-20.46591	-0.3249406	1.819953	0.296747	0.296747	0.06694968	0.2404591	0.5436713	0.14892	0.0669497	0	0.240459	0.543671	0	0.14892	0.0669497	0.240459	0.543671	0.14892
60500	-15.73197	-15.58866	-0.1433111	1.764472	0.170599	0.170599	0.04985752	0.7997083	0.1294861	0.02094807	0.0498575	0	0.799708	0.129486	0	0.0209481	0.0498575	0.799708	0.129486	0.0209481
60600	-21.84522	-18.96108	-2.884143	4.56057	0.115332	0.115332	0.1491002	0.3753936	0.3797224	0.09578375	0.1491	0	0.375394	0.379722	0	0.0957837	0.1491	0.375394	0.379722	0.0957837
60700	-19.61206	-15.79529	-3.816774	5.241578	0.366955	0.366955	0.1158574	0.6920329	0.1229704	0.06913931	0.115857	0	0.692033	0.12297	0	0.0691393	0.115857	0.692033	0.12297	0.0691393
60800	-18.90604	-16.33688	-2.569156	3.251781	1.10913	1.10913	0.03907314	0.7463173	0.1946105	0.01999912	0.0390731	0	0.746317	0.19461	0	0.0199991	0.0390731	0.746317	0.19461	0.0199991
60900	-20.0364	-18.51758	-1.518814	1.943637	1.36694	1.36694	0.2175911	0.5938782	0.1042004	0.08433026	0.217591	0	0.593878	0.1042	0	0.0843303	0.217591	0.593878	0.1042	0.0843303
61000	-24.77276	-25.54839	0.7756276	0.7824507	0.233681	0.233681	0.1840072	0.5118157	0.1027296	0.2014475	0.184007	0	0.511816	0.10273	0	0.201447	0.184007	0.511816	0.10273	0.201447
61100	-16.46553	-16.9502	0.4846753	0.9695709	0.337513	0.337513	0.1874033	0.0280215	0.7222257	0.06234947	0.187403	0	0.0280215	0.722226	0	0.0623495	0.187403	0.0280215	0.722226	0.0623495
61200	-22.09694	-22.57483	0.4778836	1.105026	0.20885	0.20885	0.02827063	0.3415727	0.3788531	0.2513035	0.0282706	0	0.341573	0.378853	0	0.251304	0.0282706	0.341573	0.378853	0.251304
61300	-17.06255	-16.89756	-0.1649865	1.706363	0.250383	0.250383	0.06404029	0.3965962	0.3870491	0.1523145	0.0640403	0	0.396596	0.387049	0	0.152314	0.0640403	0.396596	0.387049	0.152314
61400	-17.32787	-16.3654	-0.962469	1.555302	1.19893	1.19893	0.1657373	0.6337172	0.0367999	0.1637456	0.165737	0	0.633717	0.0367999	0	0.163746	0.165737	0.633717	0.0367999	0.163746
61500	-17.31929	-15.58559	-1.733701	2.177524	1.34794	1.34794	0.05783363	0.1398042	0.6695163	0.1328458	0.0578336	0	0.139804	0.669516	0	0.132846	0.0578336	0.139804	0.669516	0.132846
61600	-20.01071	-18.77691	-1.233799	2.828229	0.19733	0.19733	0.06763488	0.4975188	0.3837996	0.0510467	0.0676349	0	0.497519	0.3838	0	0.0510467	0.0676349	0.497519	0.3838	0.0510467
61700	-16.53863	-17.37958	0.8409561	0.9150257	0.0357777	0.0357777	0.169797	0.3052922	0.3560129	0.1688979	0.169797	0	0.305292	0.356013	0	0.168898	0.169797	0.305292	0.356013	0.168898
61800	-18.18313	-17.61223	-0.570906	1.719054	0.643611	0.643611	0.2903523	0.1396221	0.3822836	0.1877421	0.290352	0	0.139622	0.382284	0	0.187742	0.290352	0.139622	0.382284	0.187742
61900	-15.21076	-11.69221	-3.518558	5.222204	0.0881135	0.0881135	0.03926835	0.3161335	0.6337449	0.01085324	0.0392684	0	0.316133	0.633745	0	0.0108532	0.0392684	0.316133	0.633745	0.0108532
62000	-20.41645	-21.07916	0.6627126	0.5667645	0.562282	0.562282	0.09774447	0.3705722	0.3653956	0.1662877	0.0977445	0	0.370572	0.365396	0	0.166288	0.0977445	0.370572	0.365396	0.166288
62100	-16.36244	-15.76645	-0.5959903	2.300169	0.0875806	0.0875806	0.07067743	0.7248693	0.1177823	0.08667095	0.0706774	0	0.724869	0.117782	0	0.0866709	0.0706774	0.724869	0.117782	0.0866709
62200	-22.16883	-21.69576	-0.4730763	1.731242	0.533593	0.533593	0.2408369	0.5534326	0.1048094	0.1009211	0.240837	0	0.553433	0.104809	0	0.100921	0.240837	0.553433	0.104809	0.100921
62300	-15.78302	-13.92697	-1.856057	3.437102	0.210714	0.210714	0.04825004	0.4876171	0.4247292	0.03940364	0.04825	0	0.487617	0.424729	0	0.0394036	0.04825	0.487617	0.424729	0.0394036
62400	-14.90911	-15.49161	0.5825003	0.9077615	0.301498	0.301498	0.1151877	0.2847619	0.5156182	0.08443229	0.115188	0	0.284762	0.515618	0	0.0844323	0.115188	0.284762	0.515618	0.0844323
62500	-16.92056	-16.44237	-0.4781936	1.723451	0.546502	0.546502	0.2061999	0.3643322	0.3751946	0.05427329	0.2062	0	0.364332	0.375195	0	0.0542733	0.2062	0.364332	0.375195	0.0542733
62600	-19.08772	-16.7797	-2.308018	2.699567	1.40021	1.40021	0.1535827	0.4623135	0.3039612	0.08014259	0.153583	0	0.462313	0.303961	0	0.0801426	0.153583	0.462313	0.303961	0.0801426
62700	-19.89995	-19.13404	-0.7659113	2.133517	0.424153	0.424153	0.1294211	0.004370285	0.6567118	0.2094968	0.129421	0	0.00437029	0.656712	0	0.209497	0.129421	0.00437029	0.656712	0.209497
62800	-19.35805	-18.61956	-0.738487	2.397229	0.133018	0.133018	0.1704887	0.6301781	0.0959178	0.1034154	0.170489	0	0.630178	0.0959178	0	0.103415	0.170489	0.630178	0.0959178	0.103415
