Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
50100	-16.7164	-15.79946	-0.9169402	2.525229	0.183471	0.183471	0.02697205	0.5013538	0.4064332	0.0652409	0.0269721	0	0.501354	0.406433	0	0.0652409	0.0269721	0.501354	0.406433	0.0652409
50200	-15.09919	-13.58369	-1.515505	2.972227	0.335038	0.335038	0.05502987	0.5587925	0.2924139	0.09376377	0.0550299	0	0.558792	0.292414	0	0.0937638	0.0550299	0.558792	0.292414	0.0937638
50300	-21.44593	-17.31022	-4.135705	4.960806	0.966659	0.966659	0.06719403	0.615356	0.2014207	0.1160292	0.067194	0	0.615356	0.201421	0	0.116029	0.067194	0.615356	0.201421	0.116029
50400	-18.47195	-16.04953	-2.422414	3.755955	0.458218	0.458218	0.1003049	0.5544574	0.2993188	0.04591891	0.100305	0	0.554457	0.299319	0	0.0459189	0.100305	0.554457	0.299319	0.0459189
50500	-20.65671	-19.92256	-0.7341538	1.766698	0.759215	0.759215	0.01671267	0.05777358	0.8967993	0.0287144	0.0167127	0	0.0577736	0.896799	0	0.0287144	0.0167127	0.0577736	0.896799	0.0287144
50600	-23.54188	-22.04649	-1.495391	2.504811	0.782339	0.782339	0.1112063	0.2222525	0.6302087	0.03633247	0.111206	0	0.222253	0.630209	0	0.0363325	0.111206	0.222253	0.630209	0.0363325
50700	-15.0823	-14.47018	-0.6121265	1.346061	1.05782	1.05782	0.05331439	0.6895769	0.09700621	0.1601025	0.0533144	0	0.689577	0.0970062	0	0.160102	0.0533144	0.689577	0.0970062	0.160102
50800	-19.86509	-15.6283	-4.236796	4.705269	1.32329	1.32329	0.09368127	0.7712532	0.03883709	0.0962284	0.0936813	0	0.771253	0.0388371	0	0.0962284	0.0936813	0.771253	0.0388371	0.0962284
50900	-15.99939	-13.87493	-2.124459	2.853004	1.06321	1.06321	0.05097843	0.5286125	0.3421433	0.07826578	0.0509784	0	0.528612	0.342143	0	0.0782658	0.0509784	0.528612	0.342143	0.0782658
51000	-16.07851	-14.34477	-1.733741	2.54771	0.977791	0.977791	0.0756407	0.6286169	0.1901946	0.1055478	0.0756407	0	0.628617	0.190195	0	0.105548	0.0756407	0.628617	0.190195	0.105548
51100	-15.14272	-14.95517	-0.1875434	1.912687	0.0666159	0.0666159	0.1587016	0.4289347	0.3108857	0.101478	0.158702	0	0.428935	0.310886	0	0.101478	0.158702	0.428935	0.310886	0.101478
51200	-20.86473	-21.08213	0.2174036	1.504853	0.0695028	0.0695028	0.2963643	0.2545127	0.2082407	0.2408823	0.296364	0	0.254513	0.208241	0	0.240882	0.296364	0.254513	0.208241	0.240882
51300	-14.36873	-13.75061	-0.6181163	2.408727	0.00114872	0.00114872	0.1194951	0.7312604	0.05158758	0.09765691	0.119495	0	0.73126	0.0515876	0	0.0976569	0.119495	0.73126	0.0515876	0.0976569
51400	-20.16066	-19.18301	-0.9776493	1.7851	0.984309	0.984309	0.1400528	0.6104666	0.08051284	0.1689678	0.140053	0	0.610467	0.0805128	0	0.168968	0.140053	0.610467	0.0805128	0.168968
51500	-17.95419	-17.43839	-0.5158039	1.821161	0.486403	0.486403	0.0114098	0.3401085	0.5137447	0.1347371	0.0114098	0	0.340108	0.513745	0	0.134737	0.0114098	0.340108	0.513745	0.134737
51600	-20.52763	-19.64872	-0.8789112	2.63708	0.033591	0.033591	0.04826224	0.6983225	0.195437	0.05797822	0.0482622	0	0.698323	0.195437	0	0.0579782	0.0482622	0.698323	0.195437	0.0579782
51700	-17.58403	-18.10877	0.5247338	0.7953846	0.471641	0.471641	0.1469399	0.336852	0.368071	0.1481371	0.14694	0	0.336852	0.368071	0	0.148137	0.14694	0.336852	0.368071	0.148137
51800	-19.59904	-16.9953	-2.60375	4.295016	0.100493	0.100493	0.1651845	0.4734351	0.3021892	0.05919121	0.165184	0	0.473435	0.302189	0	0.0591912	0.165184	0.473435	0.302189	0.0591912
51900	-21.2806	-20.8965	-0.3841088	1.788037	0.387831	0.387831	0.1495702	0.3558371	0.3868228	0.1077699	0.14957	0	0.355837	0.386823	0	0.10777	0.14957	0.355837	0.386823	0.10777
52000	-18.99368	-19.21707	0.2233905	1.326633	0.241736	0.241736	0.1159414	0.3850024	0.3415419	0.1575144	0.115941	0	0.385002	0.341542	0	0.157514	0.115941	0.385002	0.341542	0.157514
52100	-17.34485	-16.31239	-1.032464	2.639572	0.184652	0.184652	0.1027169	0.7249425	0.1112425	0.06109821	0.102717	0	0.724942	0.111242	0	0.0610982	0.102717	0.724942	0.111242	0.0610982
52200	-17.03443	-15.67286	-1.361562	2.206762	0.94656	0.94656	0.07813373	0.7148989	0.08072251	0.1262448	0.0781337	0	0.714899	0.0807225	0	0.126245	0.0781337	0.714899	0.0807225	0.126245
52300	-14.40259	-13.85584	-0.5467486	2.25166	0.0868478	0.0868478	0.04590891	0.3219909	0.4884006	0.1436996	0.0459089	0	0.321991	0.488401	0	0.1437	0.0459089	0.321991	0.488401	0.1437
52400	-11.30794	-9.78132	-1.526619	3.167213	0.151166	0.151166	0.01063816	0.8763329	0.02801649	0.08501247	0.0106382	0	0.876333	0.0280165	0	0.0850125	0.0106382	0.876333	0.0280165	0.0850125
52500	-16.80578	-15.17445	-1.631323	2.639413	0.78367	0.78367	0.09257919	0.7776091	0.03997647	0.08983523	0.0925792	0	0.777609	0.0399765	0	0.0898352	0.0925792	0.777609	0.0399765	0.0898352
52600	-23.24965	-21.77721	-1.472435	2.733546	0.530648	0.530648	0.03722316	0.4903807	0.3824073	0.0899888	0.0372232	0	0.490381	0.382407	0	0.0899888	0.0372232	0.490381	0.382407	0.0899888
52700	-20.05589	-18.44974	-1.606151	3.191515	0.206395	0.206395	0.2810204	0.5338261	0.1590634	0.02609014	0.28102	0	0.533826	0.159063	0	0.0260901	0.28102	0.533826	0.159063	0.0260901
52800	-16.16312	-16.45295	0.2898245	1.261974	0.239961	0.239961	0.1753139	0.5529103	0.1344877	0.1372881	0.175314	0	0.55291	0.134488	0	0.137288	0.175314	0.55291	0.134488	0.137288
52900	-24.58029	-22.24812	-2.332171	3.305185	0.818745	0.818745	0.119509	0.2178832	0.6255802	0.03702756	0.119509	0	0.217883	0.62558	0	0.0370276	0.119509	0.217883	0.62558	0.0370276
53000	-21.08846	-19.19352	-1.894941	2.781279	0.905422	0.905422	0.1266553	0.4804791	0.2585376	0.134328	0.126655	0	0.480479	0.258538	0	0.134328	0.126655	0.480479	0.258538	0.134328
53100	-27.48624	-25.19914	-2.287101	4.071183	0.00767761	0.00767761	0.3476803	0.389582	0.1722146	0.09052311	0.34768	0	0.389582	0.172215	0	0.0905231	0.34768	0.389582	0.172215	0.0905231
53200	-16.75373	-16.53441	-0.2193273	1.924948	0.086139	0.086139	0.007992915	0.6051987	0.05203307	0.3347753	0.00799292	0	0.605199	0.0520331	0	0.334775	0.00799292	0.605199	0.0520331	0.334775
53300	-18.00322	-17.5153	-0.4879213	1.995704	0.283977	0.283977	0.07649315	0.5928905	0.1558469	0.1747694	0.0764932	0	0.59289	0.155847	0	0.174769	0.0764932	0.59289	0.155847	0.174769
53400	-21.60783	-21.43207	-0.1757633	0.9086276	1.0589	1.0589	0.08772412	0.4993007	0.2537844	0.1591907	0.0877241	0	0.499301	0.253784	0	0.159191	0.0877241	0.499301	0.253784	0.159191
53500	-20.91383	-19.4867	-1.427128	2.948344	0.270543	0.270543	0.09966759	0.7987007	0.00418244	0.09744931	0.0996676	0	0.798701	0.00418244	0	0.0974493	0.0996676	0.798701	0.00418244	0.0974493
53600	-20.60925	-20.69266	0.08340487	1.648434	0.0599205	0.0599205	0.1233534	0.1170317	0.4354062	0.3242086	0.123353	0	0.117032	0.435406	0	0.324209	0.123353	0.117032	0.435406	0.324209
53700	-17.4221	-17.2466	-0.1755013	1.697249	0.270012	0.270012	0.1106109	0.4734753	0.3223288	0.09358497	0.110611	0	0.473475	0.322329	0	0.093585	0.110611	0.473475	0.322329	0.093585
53800	-18.16084	-15.737	-2.423838	3.096097	1.1195	1.1195	0.08260553	0.6749001	0.1726706	0.06982379	0.0826055	0	0.6749	0.172671	0	0.0698238	0.0826055	0.6749	0.172671	0.0698238
53900	-22.43344	-20.61303	-1.82041	2.633967	0.978202	0.978202	0.1042866	0.5077417	0.2962587	0.09171295	0.104287	0	0.507742	0.296259	0	0.0917129	0.104287	0.507742	0.296259	0.0917129
54000	-16.49236	-13.88638	-2.605978	3.658487	0.73925	0.73925	0.0967598	0.713208	0.1594948	0.03053745	0.0967598	0	0.713208	0.159495	0	0.0305375	0.0967598	0.713208	0.159495	0.0305375
54100	-21.68756	-21.33161	-0.355952	0.6202593	1.52745	1.52745	0.07203812	0.6916084	0.1073701	0.1289833	0.0720381	0	0.691608	0.10737	0	0.128983	0.0720381	0.691608	0.10737	0.128983
54200	-18.24004	-19.0543	0.8142631	0.7969094	0.180587	0.180587	0.1644591	0.3415157	0.3591796	0.1348456	0.164459	0	0.341516	0.35918	0	0.134846	0.164459	0.341516	0.35918	0.134846
54300	-16.4113	-16.87197	0.4606683	1.088234	0.242857	0.242857	0.1166599	0.3842457	0.3207977	0.1782967	0.11666	0	0.384246	0.320798	0	0.178297	0.11666	0.384246	0.320798	0.178297
54400	-16.56259	-16.35369	-0.2089044	1.636777	0.363887	0.363887	0.06265134	0.6595618	0.1889516	0.08883523	0.0626513	0	0.659562	0.188952	0	0.0888352	0.0626513	0.659562	0.188952	0.0888352
54500	-19.59982	-19.47519	-0.1246245	1.216641	0.699743	0.699743	0.1332496	0.4875053	0.1828745	0.1963707	0.13325	0	0.487505	0.182874	0	0.196371	0.13325	0.487505	0.182874	0.196371
54600	-14.86643	-15.36992	0.5034849	1.096967	0.191307	0.191307	0.03959925	0.6177771	0.2610585	0.08156516	0.0395993	0	0.617777	0.261058	0	0.0815652	0.0395993	0.617777	0.261058	0.0815652
54700	-15.93601	-15.77519	-0.1608196	1.740798	0.211781	0.211781	0.08973994	0.6018912	0.0469429	0.261426	0.0897399	0	0.601891	0.0469429	0	0.261426	0.0897399	0.601891	0.0469429	0.261426
54800	-13.44247	-12.54601	-0.8964574	2.526452	0.161765	0.161765	0.01390176	0.6452246	0.2310824	0.1097912	0.0139018	0	0.645225	0.231082	0	0.109791	0.0139018	0.645225	0.231082	0.109791
54900	-14.04191	-13.51826	-0.5236515	2.265431	0.0499797	0.0499797	0.05566666	0.447397	0.4523526	0.04458381	0.0556667	0	0.447397	0.452353	0	0.0445838	0.0556667	0.447397	0.452353	0.0445838
55000	-19.08409	-18.95189	-0.1322061	0.9159461	1.00802	1.00802	0.05889519	0.6347923	0.1795513	0.1267612	0.0588952	0	0.634792	0.179551	0	0.126761	0.0588952	0.634792	0.179551	0.126761
55100	-15.95405	-14.71575	-1.2383	2.333764	0.696296	0.696296	0.06390469	0.6334574	0.2302465	0.07239149	0.0639047	0	0.633457	0.230246	0	0.0723915	0.0639047	0.633457	0.230246	0.0723915
55200	-15.77732	-16.17669	0.3993673	1.248781	0.143611	0.143611	0.1518102	0.5705012	0.118902	0.1587866	0.15181	0	0.570501	0.118902	0	0.158787	0.15181	0.570501	0.118902	0.158787
55300	-20.08197	-19.3134	-0.7685723	1.224601	1.33573	1.33573	0.07169841	0.8497101	0.002405489	0.07618603	0.0716984	0	0.84971	0.00240549	0	0.076186	0.0716984	0.84971	0.00240549	0.076186
55400	-24.19378	-24.01312	-0.180655	1.25908	0.713335	0.713335	0.1814611	0.4934776	0.1609642	0.1640971	0.181461	0	0.493478	0.160964	0	0.164097	0.181461	0.493478	0.160964	0.164097
55500	-16.62732	-16.40928	-0.2180385	1.446262	0.563536	0.563536	0.06597772	0.4931939	0.2915257	0.1493027	0.0659777	0	0.493194	0.291526	0	0.149303	0.0659777	0.493194	0.291526	0.149303
55600	-15.1759	-13.93368	-1.242216	1.776992	1.25698	1.25698	0.08478472	0.739488	0.02086856	0.1548587	0.0847847	0	0.739488	0.0208686	0	0.154859	0.0847847	0.739488	0.0208686	0.154859
55700	-23.65978	-22.44793	-1.211851	2.782872	0.220738	0.220738	0.2126318	0.4703321	0.2317635	0.08527259	0.212632	0	0.470332	0.231763	0	0.0852726	0.212632	0.470332	0.231763	0.0852726
55800	-25.76384	-24.80499	-0.958844	1.021085	1.72952	1.72952	0.1147873	0.3648213	0.3150563	0.205335	0.114787	0	0.364821	0.315056	0	0.205335	0.114787	0.364821	0.315056	0.205335
55900	-15.66858	-15.95939	0.2908042	1.383314	0.117641	0.117641	0.1080138	0.6036371	0.1499178	0.1384313	0.108014	0	0.603637	0.149918	0	0.138431	0.108014	0.603637	0.149918	0.138431
56000	-14.57146	-13.70118	-0.8702735	2.273911	0.388122	0.388122	0.04461715	0.7331364	0.1709494	0.051297	0.0446172	0	0.733136	0.170949	0	0.051297	0.0446172	0.733136	0.170949	0.051297
56100	-15.34723	-15.21145	-0.1357825	1.329199	0.598343	0.598343	0.05961638	0.6536601	0.157502	0.1292216	0.0596164	0	0.65366	0.157502	0	0.129222	0.0596164	0.65366	0.157502	0.129222
56200	-26.09823	-26.1479	0.04966984	1.186704	0.555386	0.555386	0.1842384	0.5424764	0.2164218	0.05686348	0.184238	0	0.542476	0.216422	0	0.0568635	0.184238	0.542476	0.216422	0.0568635
56300	-16.68969	-16.25857	-0.4311261	2.009041	0.213845	0.213845	0.1621898	0.3545589	0.4010609	0.08219046	0.16219	0	0.354559	0.401061	0	0.0821905	0.16219	0.354559	0.401061	0.0821905
56400	-24.12233	-22.43525	-1.687085	2.503512	0.975332	0.975332	0.09888622	0.6222911	0.0266601	0.2521625	0.0988862	0	0.622291	0.0266601	0	0.252163	0.0988862	0.622291	0.0266601	0.252163
56500	-19.2718	-18.8313	-0.4404956	0.5578246	1.67443	1.67443	0.08087782	0.5380784	0.233211	0.1478328	0.0808778	0	0.538078	0.233211	0	0.147833	0.0808778	0.538078	0.233211	0.147833
56600	-16.34041	-15.19617	-1.144237	2.695801	0.240196	0.240196	0.05627597	0.4300395	0.5074664	0.006218126	0.056276	0	0.430039	0.507466	0	0.00621813	0.056276	0.430039	0.507466	0.00621813
56700	-19.41343	-20.03674	0.623305	1.13505	0.0334041	0.0334041	0.2819845	0.3459401	0.04565032	0.3264252	0.281984	0	0.34594	0.0456503	0	0.326425	0.281984	0.34594	0.0456503	0.326425
56800	-21.26295	-19.95091	-1.312035	2.73782	0.365974	0.365974	0.3219717	0.5266127	0.04487637	0.1065393	0.321972	0	0.526613	0.0448764	0	0.106539	0.321972	0.526613	0.0448764	0.106539
56900	-23.09249	-22.04052	-1.051974	2.619347	0.224387	0.224387	0.1813298	0.1294193	0.572447	0.116804	0.18133	0	0.129419	0.572447	0	0.116804	0.18133	0.129419	0.572447	0.116804
57000	-16.93763	-16.52236	-0.4152675	1.392746	0.814281	0.814281	0.042421	0.2936491	0.5305652	0.1333647	0.042421	0	0.293649	0.530565	0	0.133365	0.042421	0.293649	0.530565	0.133365
57100	-15.65071	-15.43455	-0.2161542	1.660244	0.347669	0.347669	0.06302827	0.708057	0.09648056	0.1324342	0.0630283	0	0.708057	0.0964806	0	0.132434	0.0630283	0.708057	0.0964806	0.132434
57200	-18.89915	-18.43196	-0.4671894	2.066998	0.191951	0.191951	0.2371977	0.405342	0.235726	0.1217343	0.237198	0	0.405342	0.235726	0	0.121734	0.237198	0.405342	0.235726	0.121734
57300	-16.31885	-14.97685	-1.341998	2.379779	0.753978	0.753978	0.09973799	0.7962882	0.06088553	0.04308829	0.099738	0	0.796288	0.0608855	0	0.0430883	0.099738	0.796288	0.0608855	0.0430883
57400	-17.55266	-16.45111	-1.101545	2.673782	0.219522	0.219522	0.06574524	0.8146782	0.09618334	0.02339323	0.0657452	0	0.814678	0.0961833	0	0.0233932	0.0657452	0.814678	0.0961833	0.0233932
57500	-14.89717	-13.61949	-1.277682	2.768002	0.30144	0.30144	0.02000553	0.7100847	0.1109501	0.1589597	0.0200055	0	0.710085	0.11095	0	0.15896	0.0200055	0.710085	0.11095	0.15896
57600	-22.81794	-22.38367	-0.4342694	1.428261	0.797768	0.797768	0.007836597	0.5580833	0.1554276	0.2786525	0.0078366	0	0.558083	0.155428	0	0.278653	0.0078366	0.558083	0.155428	0.278653
57700	-29.02999	-26.44933	-2.580658	4.308582	0.0638357	0.0638357	0.07439435	0.5480103	0.2731254	0.10447	0.0743943	0	0.54801	0.273125	0	0.10447	0.0743943	0.54801	0.273125	0.10447
57800	-18.37897	-17.05523	-1.323737	3.095251	0.0202455	0.0202455	0.1839602	0.6901651	0.0701904	0.05568428	0.18396	0	0.690165	0.0701904	0	0.0556843	0.18396	0.690165	0.0701904	0.0556843
57900	-18.6561	-18.64026	-0.01584439	1.804964	0.00264012	0.00264012	0.1904937	0.5362421	0.2002572	0.073007	0.190494	0	0.536242	0.200257	0	0.073007	0.190494	0.536242	0.200257	0.073007
58000	-17.28854	-17.02936	-0.2591838	1.485031	0.565913	0.565913	0.02478483	0.7764506	0.1043396	0.09442503	0.0247848	0	0.776451	0.10434	0	0.094425	0.0247848	0.776451	0.10434	0.094425
58100	-17.79639	-16.04059	-1.755799	3.382113	0.165446	0.165446	0.2507179	0.496377	0.1738542	0.0790509	0.250718	0	0.496377	0.173854	0	0.0790509	0.250718	0.496377	0.173854	0.0790509
58200	-23.15733	-23.71762	0.560293	1.18648	0.0449868	0.0449868	0.04062847	0.689679	0.1004818	0.1692108	0.0406285	0	0.689679	0.100482	0	0.169211	0.0406285	0.689679	0.100482	0.169211
58300	-21.42419	-20.42357	-1.000623	2.693656	0.0987262	0.0987262	0.1756532	0.6902037	0.1084282	0.02571492	0.175653	0	0.690204	0.108428	0	0.0257149	0.175653	0.690204	0.108428	0.0257149
58400	-18.82572	-18.34267	-0.4830487	1.754719	0.52009	0.52009	0.07188946	0.3060914	0.4912886	0.1307305	0.0718895	0	0.306091	0.491289	0	0.130731	0.0718895	0.306091	0.491289	0.130731
58500	-19.5823	-20.15116	0.5688614	0.8928817	0.330016	0.330016	0.3609087	0.4403078	0.09546174	0.1033218	0.360909	0	0.440308	0.0954617	0	0.103322	0.360909	0.440308	0.0954617	0.103322
58600	-16.44489	-17.321	0.8761075	0.7856271	0.130025	0.130025	0.1152244	0.3891004	0.4138041	0.08187113	0.115224	0	0.3891	0.413804	0	0.0818711	0.115224	0.3891	0.413804	0.0818711
58700	-16.71652	-15.84204	-0.874484	2.580782	0.0854616	0.0854616	0.1234364	0.7267971	0.07509203	0.07467448	0.123436	0	0.726797	0.075092	0	0.0746745	0.123436	0.726797	0.075092	0.0746745
58800	-18.12484	-15.81885	-2.305997	2.783431	1.31433	1.31433	0.1676226	0.6797314	0.08903973	0.06360629	0.167623	0	0.679731	0.0890397	0	0.0636063	0.167623	0.679731	0.0890397	0.0636063
58900	-16.64013	-13.45912	-3.18101	4.19984	0.77293	0.77293	0.02596566	0.7734658	0.1403625	0.06020606	0.0259657	0	0.773466	0.140362	0	0.0602061	0.0259657	0.773466	0.140362	0.0602061
59000	-20.63437	-20.71102	0.07664606	1.642881	0.072232	0.072232	0.03298583	0.4233251	0.2740766	0.2696125	0.0329858	0	0.423325	0.274077	0	0.269612	0.0329858	0.423325	0.274077	0.269612
59100	-14.54156	-15.10107	0.5595072	1.199866	0.0323862	0.0323862	0.02843908	0.6925511	0.05875155	0.2202582	0.0284391	0	0.692551	0.0587515	0	0.220258	0.0284391	0.692551	0.0587515	0.220258
59200	-16.49902	-12.1417	-4.357321	5.868552	0.280528	0.280528	0.07501275	0.469051	0.4380316	0.01790468	0.0750127	0	0.469051	0.438032	0	0.0179047	0.0750127	0.469051	0.438032	0.0179047
59300	-16.93946	-15.53258	-1.406881	3.070102	0.128538	0.128538	0.09738974	0.4837019	0.3755038	0.0434045	0.0973897	0	0.483702	0.375504	0	0.0434045	0.0973897	0.483702	0.375504	0.0434045
59400	-15.53804	-11.4568	-4.08124	5.695142	0.177857	0.177857	0.02466201	0.7007167	0.2345929	0.04002838	0.024662	0	0.700717	0.234593	0	0.0400284	0.024662	0.700717	0.234593	0.0400284
59500	-18.43329	-15.53824	-2.895051	4.578143	0.108668	0.108668	0.07794198	0.5797932	0.3125545	0.02971036	0.077942	0	0.579793	0.312554	0	0.0297104	0.077942	0.579793	0.312554	0.0297104
59600	-17.3683	-16.66469	-0.7036117	1.807472	0.6879	0.6879	0.1224973	0.3839315	0.3870087	0.1065626	0.122497	0	0.383931	0.387009	0	0.106563	0.122497	0.383931	0.387009	0.106563
59700	-20.27939	-21.11873	0.8393391	0.7520642	0.200356	0.200356	0.1746096	0.1377864	0.6326004	0.05500355	0.17461	0	0.137786	0.6326	0	0.0550036	0.17461	0.137786	0.6326	0.0550036
59800	-15.63765	-13.879	-1.758648	3.486636	0.0637716	0.0637716	0.007435247	0.7432188	0.08812243	0.1612235	0.00743525	0	0.743219	0.0881224	0	0.161224	0.00743525	0.743219	0.0881224	0.161224
59900	-15.25865	-14.42171	-0.8369378	2.579632	0.0490656	0.0490656	0.09234717	0.6144269	0.1649181	0.1283078	0.0923472	0	0.614427	0.164918	0	0.128308	0.0923472	0.614427	0.164918	0.128308
60000	-13.30692	-12.68868	-0.6182323	2.39759	0.012402	0.012402	0.005822653	0.8190434	0.05211888	0.1230151	0.00582265	0	0.819043	0.0521189	0	0.123015	0.00582265	0.819043	0.0521189	0.123015
60100	-18.40105	-16.76793	-1.63311	3.369884	0.0549861	0.0549861	0.2891304	0.4786547	0.1703608	0.06185419	0.28913	0	0.478655	0.170361	0	0.0618542	0.28913	0.478655	0.170361	0.0618542
60200	-13.50051	-11.5572	-1.943305	3.019799	0.715266	0.715266	0.01246154	0.7553177	0.09027955	0.1419412	0.0124615	0	0.755318	0.0902796	0	0.141941	0.0124615	0.755318	0.0902796	0.141941
60300	-24.4322	-24.77263	0.3404372	0.880863	0.570459	0.570459	0.3043613	0.3976597	0.1327771	0.165202	0.304361	0	0.39766	0.132777	0	0.165202	0.304361	0.39766	0.132777	0.165202
60400	-12.56006	-10.36753	-2.192526	3.914082	0.0702031	0.0702031	0.09674865	0.7881584	0.04702423	0.06806872	0.0967487	0	0.788158	0.0470242	0	0.0680687	0.0967487	0.788158	0.0470242	0.0680687
60500	-19.13697	-19.11814	-0.01883203	1.550856	0.259736	0.259736	0.04134889	0.4589041	0.259565	0.240182	0.0413489	0	0.458904	0.259565	0	0.240182	0.0413489	0.458904	0.259565	0.240182
60600	-18.32487	-19.2621	0.9372302	0.692543	0.161986	0.161986	0.2208584	0.4096347	0.1089044	0.2606025	0.220858	0	0.409635	0.108904	0	0.260602	0.220858	0.409635	0.108904	0.260602
60700	-20.39396	-14.84046	-5.553496	5.641974	1.70328	1.70328	0.03975125	0.651801	0.2536084	0.05483938	0.0397512	0	0.651801	0.253608	0	0.0548394	0.0397512	0.651801	0.253608	0.0548394
60800	-18.43656	-16.65764	-1.778914	2.93064	0.640033	0.640033	0.1073893	0.632536	0.1717066	0.08836802	0.107389	0	0.632536	0.171707	0	0.088368	0.107389	0.632536	0.171707	0.088368
60900	-17.04763	-14.65299	-2.394638	2.984778	1.20162	1.20162	0.03241014	0.6782559	0.2396387	0.04969529	0.0324101	0	0.678256	0.239639	0	0.0496953	0.0324101	0.678256	0.239639	0.0496953
61000	-19.02019	-18.8911	-0.129083	1.8875	0.0333425	0.0333425	0.1102744	0.4604127	0.2244945	0.2048184	0.110274	0	0.460413	0.224494	0	0.204818	0.110274	0.460413	0.224494	0.204818
61100	-15.6876	-15.66433	-0.02326647	1.560997	0.254029	0.254029	0.1181131	0.382091	0.4337271	0.06606882	0.118113	0	0.382091	0.433727	0	0.0660688	0.118113	0.382091	0.433727	0.0660688
61200	-21.42963	-21.32865	-0.1009882	1.876904	0.0158441	0.0158441	0.02396765	0.650577	0.1499214	0.1755339	0.0239676	0	0.650577	0.149921	0	0.175534	0.0239676	0.650577	0.149921	0.175534
61300	-13.22249	-12.73693	-0.4855566	2.184923	0.0923935	0.0923935	0.03847296	0.826385	0.04910467	0.08603739	0.038473	0	0.826385	0.0491047	0	0.0860374	0.038473	0.826385	0.0491047	0.0860374
61400	-19.02676	-17.74724	-1.27952	2.570862	0.500417	0.500417	0.01667262	0.7167392	0.1675449	0.09904328	0.0166726	0	0.716739	0.167545	0	0.0990433	0.0166726	0.716739	0.167545	0.0990433
61500	-21.97823	-19.82308	-2.155152	3.823641	0.12327	0.12327	0.04538613	0.6473394	0.2350047	0.07226971	0.0453861	0	0.647339	0.235005	0	0.0722697	0.0453861	0.647339	0.235005	0.0722697
61600	-19.29212	-18.69125	-0.6008699	1.889395	0.503235	0.503235	0.0006424755	0.6402828	0.2825167	0.076558	0.000642475	0	0.640283	0.282517	0	0.076558	0.000642475	0.640283	0.282517	0.076558
61700	-23.72386	-22.82377	-0.9000928	1.344823	1.34703	1.34703	0.1113907	0.5931793	0.2492476	0.04618245	0.111391	0	0.593179	0.249248	0	0.0461824	0.111391	0.593179	0.249248	0.0461824
61800	-20.36217	-19.83536	-0.5268104	2.18621	0.13236	0.13236	0.08965948	0.1127794	0.6967399	0.1008212	0.0896595	0	0.112779	0.69674	0	0.100821	0.0896595	0.112779	0.69674	0.100821
61900	-20.02936	-18.57121	-1.458147	2.069192	1.18071	1.18071	0.1640214	0.7196998	0.01114736	0.1051314	0.164021	0	0.7197	0.0111474	0	0.105131	0.164021	0.7197	0.0111474	0.105131
62000	-15.79068	-16.59891	0.8082254	0.7984339	0.1851	0.1851	0.1160586	0.547391	0.1572529	0.1792974	0.116059	0	0.547391	0.157253	0	0.179297	0.116059	0.547391	0.157253	0.179297
62100	-14.85743	-13.66821	-1.189214	2.460183	0.52079	0.52079	0.09532518	0.5905586	0.2307141	0.08340212	0.0953252	0	0.590559	0.230714	0	0.0834021	0.0953252	0.590559	0.230714	0.0834021
62200	-16.66291	-13.18547	-3.477441	4.597013	0.672187	0.672187	0.05331724	0.6917675	0.1911741	0.0637412	0.0533172	0	0.691767	0.191174	0	0.0637412	0.0533172	0.691767	0.191174	0.0637412
62300	-18.52051	-16.16299	-2.35752	3.430762	0.718517	0.718517	0.01838814	0.3099995	0.5935132	0.0780991	0.0183881	0	0.31	0.593513	0	0.0780991	0.0183881	0.31	0.593513	0.0780991
62400	-24.23913	-23.7386	-0.5005219	1.318341	0.973941	0.973941	0.1756819	0.1939914	0.1950693	0.4352574	0.175682	0	0.193991	0.195069	0	0.435257	0.175682	0.193991	0.195069	0.435257
62500	-17.63021	-16.58571	-1.044501	2.424858	0.411403	0.411403	0.1194627	0.7389018	0.09193749	0.04969798	0.119463	0	0.738902	0.0919375	0	0.049698	0.119463	0.738902	0.0919375	0.049698
62600	-24.63955	-19.86691	-4.772641	6.455033	0.109367	0.109367	0.3456603	0.5692139	0.05669615	0.02842969	0.34566	0	0.569214	0.0566962	0	0.0284297	0.34566	0.569214	0.0566962	0.0284297
62700	-17.30709	-15.59111	-1.71598	3.378271	0.129468	0.129468	0.06764839	0.7458961	0.1091987	0.07725686	0.0676484	0	0.745896	0.109199	0	0.0772569	0.0676484	0.745896	0.109199	0.0772569
62800	-18.71194	-18.43576	-0.2761754	1.448037	0.619897	0.619897	0.02665741	0.4295033	0.2325357	0.3113036	0.0266574	0	0.429503	0.232536	0	0.311304	0.0266574	0.429503	0.232536	0.311304
62900	-21.51294	-19.9027	-1.610245	2.992139	0.409866	0.409866	0.2913546	0.3893424	0.1622744	0.1570286	0.291355	0	0.389342	0.162274	0	0.157029	0.291355	0.389342	0.162274	0.157029
